SE PSI DELTA			
SE	293.388	0.602612	-0.743755
SE	293.597	0.600524	-0.744786
SE	293.806	0.598469	-0.745789
SE	294.015	0.596448	-0.746766
SE	294.225	0.594461	-0.747719
SE	294.436	0.592514	-0.748647
SE	294.647	0.590621	-0.749543
SE	294.859	0.58878	-0.75041
SE	295.071	0.587001	-0.75124
SE	295.284	0.585236	-0.752013
SE	295.497	0.583476	-0.752721
SE	295.711	0.581714	-0.753372
SE	295.926	0.579951	-0.753967
SE	296.141	0.578195	-0.754509
SE	296.357	0.57644	-0.755002
SE	296.573	0.574701	-0.755435
SE	296.789	0.572971	-0.755826
SE	297.007	0.571236	-0.756181
SE	297.225	0.569513	-0.756501
SE	297.443	0.567803	-0.756791
SE	297.662	0.566101	-0.757054
SE	297.882	0.564407	-0.757296
SE	298.102	0.562732	-0.75752
SE	298.323	0.56107	-0.75773
SE	298.544	0.559429	-0.75793
SE	298.766	0.557806	-0.758126
SE	298.989	0.556202	-0.758322
SE	299.212	0.554628	-0.758522
SE	299.436	0.553078	-0.758732
SE	299.66	0.551563	-0.758955
SE	299.885	0.550078	-0.759198
SE	300.11	0.548632	-0.759453
SE	300.336	0.547193	-0.759616
SE	300.563	0.545777	-0.759749
SE	300.791	0.544385	-0.759852
SE	301.019	0.543021	-0.759927
SE	301.248	0.541678	-0.759976
SE	301.477	0.540361	-0.760002
SE	301.707	0.539062	-0.760006
SE	301.937	0.537787	-0.759991
SE	302.168	0.536529	-0.759959
SE	302.4	0.535288	-0.759912
SE	302.633	0.534062	-0.759852
SE	302.865	0.532861	-0.759784
SE	303.099	0.531669	-0.759709
SE	303.333	0.530494	-0.75963
SE	303.569	0.529327	-0.75955
SE	303.804	0.528181	-0.759473
SE	304.04	0.527082	-0.759435
SE	304.277	0.525992	-0.759407
SE	304.515	0.524911	-0.759391
SE	304.753	0.523842	-0.759392
SE	304.992	0.522781	-0.759413
SE	305.232	0.521734	-0.759442
SE	305.473	0.520712	-0.759464
SE	305.714	0.51971	-0.75948
SE	305.955	0.518733	-0.759489
SE	306.198	0.517769	-0.759492
SE	306.441	0.516828	-0.759491
SE	306.684	0.515907	-0.759486
SE	306.928	0.515001	-0.759478
SE	307.174	0.514106	-0.759468
SE	307.419	0.513232	-0.759456
SE	307.666	0.512367	-0.759444
SE	307.913	0.511532	-0.759444
SE	308.161	0.510707	-0.759444
SE	308.409	0.509895	-0.759448
SE	308.658	0.50909	-0.759456
SE	308.908	0.508293	-0.759469
SE	309.159	0.507501	-0.759489
SE	309.41	0.506717	-0.759516
SE	309.662	0.505935	-0.759552
SE	309.915	0.505156	-0.7596
SE	310.169	0.504381	-0.759657
SE	310.423	0.503623	-0.759716
SE	310.678	0.502878	-0.759778
SE	310.934	0.502147	-0.759842
SE	311.19	0.501431	-0.759909
SE	311.448	0.500725	-0.759978
SE	311.706	0.500033	-0.760051
SE	311.964	0.499347	-0.760137
SE	312.224	0.498668	-0.760226
SE	312.484	0.498002	-0.760318
SE	312.745	0.497343	-0.760415
SE	313.007	0.496692	-0.760516
SE	313.27	0.496048	-0.760621
SE	313.533	0.495412	-0.760731
SE	313.797	0.494782	-0.760847
SE	314.062	0.494156	-0.760968
SE	314.328	0.493533	-0.761095
SE	314.594	0.492915	-0.761228
SE	314.862	0.492297	-0.761369
SE	315.13	0.491683	-0.761516
SE	315.399	0.491077	-0.761669
SE	315.668	0.490482	-0.761826
SE	315.939	0.489874	-0.761989
SE	316.21	0.489277	-0.762157
SE	316.482	0.488688	-0.76233
SE	316.755	0.488107	-0.762509
SE	317.029	0.487532	-0.762692
SE	317.304	0.486964	-0.762881
SE	317.579	0.486405	-0.763075
SE	317.855	0.485851	-0.763274
SE	318.133	0.485302	-0.763479
SE	318.411	0.484756	-0.763689
SE	318.69	0.484218	-0.763903
SE	318.97	0.483682	-0.764123
SE	319.25	0.483151	-0.764348
SE	319.532	0.482621	-0.764579
SE	319.814	0.482095	-0.764815
SE	320.097	0.48157	-0.765057
SE	320.381	0.481039	-0.765332
SE	320.666	0.480514	-0.765614
SE	320.952	0.479995	-0.765902
SE	321.238	0.479484	-0.766194
SE	321.526	0.478976	-0.766492
SE	321.814	0.478476	-0.766795
SE	322.104	0.47798	-0.767105
SE	322.394	0.47749	-0.767419
SE	322.685	0.477005	-0.767738
SE	322.977	0.476525	-0.768062
SE	323.27	0.476049	-0.768391
SE	323.564	0.475578	-0.768726
SE	323.859	0.47511	-0.769065
SE	324.155	0.474646	-0.76941
SE	324.451	0.474187	-0.769757
SE	324.749	0.473729	-0.770088
SE	325.048	0.473274	-0.770424
SE	325.347	0.472825	-0.770764
SE	325.648	0.472379	-0.771109
SE	325.949	0.47194	-0.771459
SE	326.252	0.471504	-0.771815
SE	326.555	0.471075	-0.772174
SE	326.86	0.470649	-0.77254
SE	327.165	0.470229	-0.77291
SE	327.471	0.469814	-0.773284
SE	327.779	0.469403	-0.773665
SE	328.087	0.468998	-0.774049
SE	328.396	0.468598	-0.774439
SE	328.707	0.468201	-0.774835
SE	329.018	0.467799	-0.775256
SE	329.331	0.467401	-0.775684
SE	329.644	0.467008	-0.776115
SE	329.959	0.466621	-0.776551
SE	330.275	0.466237	-0.776993
SE	330.591	0.46586	-0.777437
SE	330.909	0.465486	-0.777887
SE	331.228	0.465118	-0.778341
SE	331.547	0.464756	-0.778799
SE	331.868	0.464399	-0.779262
SE	332.19	0.464047	-0.77973
SE	332.513	0.463702	-0.780204
SE	332.837	0.463362	-0.780683
SE	333.162	0.463029	-0.781168
SE	333.488	0.462703	-0.781658
SE	333.815	0.462394	-0.782163
SE	334.143	0.462093	-0.782675
SE	334.473	0.461797	-0.783194
SE	334.803	0.46151	-0.783719
SE	335.135	0.46123	-0.784252
SE	335.468	0.460955	-0.784789
SE	335.802	0.460687	-0.785329
SE	336.137	0.460425	-0.785874
SE	336.473	0.46017	-0.786424
SE	336.811	0.459922	-0.78698
SE	337.149	0.459682	-0.787541
SE	337.489	0.45945	-0.78811
SE	337.83	0.459226	-0.788686
SE	338.172	0.45901	-0.789269
SE	338.515	0.458814	-0.78982
SE	338.859	0.458627	-0.790381
SE	339.205	0.458449	-0.790952
SE	339.551	0.458282	-0.791532
SE	339.899	0.458125	-0.792125
SE	340.249	0.457978	-0.792728
SE	340.599	0.457839	-0.793334
SE	340.951	0.457708	-0.793945
SE	341.305	0.457587	-0.794562
SE	341.659	0.457474	-0.795185
SE	342.015	0.457372	-0.795818
SE	342.371	0.457281	-0.796459
SE	342.729	0.457203	-0.797109
SE	343.088	0.45719	-0.797667
SE	343.449	0.457191	-0.798239
SE	343.811	0.457205	-0.798825
SE	344.174	0.457234	-0.799427
SE	344.538	0.457279	-0.800046
SE	344.904	0.45734	-0.800685
SE	345.271	0.457415	-0.801337
SE	345.639	0.4575	-0.801989
SE	346.009	0.457596	-0.802646
SE	346.38	0.457704	-0.803309
SE	346.752	0.457825	-0.803983
SE	347.126	0.457962	-0.804673
SE	347.501	0.458117	-0.805381
SE	347.878	0.45829	-0.806114
SE	348.256	0.458471	-0.806966
SE	348.635	0.458675	-0.807846
SE	349.015	0.458903	-0.808758
SE	349.397	0.459159	-0.809709
SE	349.781	0.459444	-0.810703
SE	350.166	0.45976	-0.811732
SE	350.552	0.460105	-0.812751
SE	350.94	0.46048	-0.813761
SE	351.329	0.460883	-0.814774
SE	351.72	0.461311	-0.815802
SE	352.112	0.461764	-0.816861
SE	352.506	0.462243	-0.817963
SE	352.901	0.462744	-0.819122
SE	353.297	0.463241	-0.820399
SE	353.696	0.463761	-0.82176
SE	354.095	0.464301	-0.82321
SE	354.496	0.464862	-0.824766
SE	354.899	0.465444	-0.826439
SE	355.303	0.466074	-0.828207
SE	355.709	0.466806	-0.830008
SE	356.116	0.467619	-0.831846
SE	356.525	0.468491	-0.833734
SE	356.935	0.469397	-0.835679
SE	357.347	0.470316	-0.837696
SE	357.76	0.471223	-0.839792
SE	358.176	0.4721	-0.841986
SE	358.593	0.472915	-0.844275
SE	359.011	0.473654	-0.846675
SE	359.431	0.474296	-0.849202
SE	359.852	0.474823	-0.851862
SE	360.275	0.475262	-0.854686
SE	360.701	0.475755	-0.85771
SE	361.128	0.476287	-0.860893
SE	361.557	0.476832	-0.864194
SE	361.986	0.477357	-0.867561
SE	362.419	0.47784	-0.870988
SE	362.852	0.478243	-0.874414
SE	363.287	0.47854	-0.877827
SE	363.724	0.478694	-0.881203
SE	364.162	0.478655	-0.88452
